"id","name","EffectId","EffectId_1","EffectId_2","unknown_3","unknown_4","unknown_5","unknown_6","Species","StatusFactor","AtcMinValueBonus","AtcMaxValueBonus","DefenseValueBonus","MovSpeed","AtcSpeed","unknown_14","unknown_15","unknown_16","unknown_17","Blocking","unknown_19","unknown_20","Lineage","Resistance13","Resistance14","DefaultExp","unknown_26","unknown_27","unknown_28","unknown_29","unknown_30","unknown_31","unknown_32","unknown_33","unknown_34","unknown_35","unknown_36","unknown_37","unknown_38","unknown_39","unknown_40","unknown_41","unknown_42","unknown_43","unknown_44","unknown_45","unknown_46","unknown_47","unknown_48","unknown_49","unknown_50","unknown_51","unknown_52","unknown_53","unknown_54","unknown_55","unknown_56","unknown_57","unknown_58","unknown_59","unknown_60","unknown_61","unknown_62","unknown_63","unknown_64","unknown_65","unknown_66","unknown_67","unknown_68","unknown_69","unknown_70","unknown_71","unknown_72","unknown_73","unknown_74","unknown_75","unknown_76","unknown_77","unknown_78","unknown_79","unknown_80","unknown_81","unknown_82","unknown_83","unknown_84","unknown_85","unknown_86","unknown_87","unknown_88","unknown_89","unknown_90","unknown_91","unknown_92","unknown_93","unknown_94","unknown_95","unknown_96","unknown_97","unknown_98","unknown_99","unknown_100","unknown_101","unknown_102","unknown_103","unknown_104","unknown_105","unknown_106","unknown_107","DefaultHP","unknown_109","unknown_110","unknown_111","unknown_112","unknown_113","LevelUpBonus","ConditionBonus","STR","AGI","CON","INT","WIS","CHS","LUC","ActiveRange","AtcMinValue","AtcMaxValue","DefenseValue","unknown_127","FireResistance","WaterResistance","WindResistance","EarthResistance","LightResistance","DarkResistance","Resistance1","Resistance2","Resistance3","Resistance4","Resistance5","Resistance6","Resistance7","Resistance8","Resistance9","Resistance10","Resistance11","Resistance12","unknown_146","unknown_147","unknown_148","unknown_149","unknown_150","unknown_151","unknown_152","unknown_153","unknown_154","unknown_155","unknown_156","unknown_157","unknown_158","unknown_159","unknown_160","unknown_161","unknown_162","unknown_163","unknown_164","unknown_165","unknown_166","unknown_167","unknown_168","unknown_169","unknown_170","unknown_171","unknown_172","unknown_173","unknown_174","unknown_175","unknown_176","unknown_177","unknown_178","unknown_179","unknown_180","unknown_181","unknown_182","unknown_183","unknown_184","unknown_185","unknown_186","unknown_187","unknown_188","unknown_189","unknown_190","unknown_191","unknown_192","unknown_193","unknown_194","unknown_195","unknown_196","unknown_197","unknown_198","unknown_199","unknown_200","unknown_201","unknown_202","unknown_203","unknown_204","unknown_205","unknown_206","unknown_207","unknown_208","unknown_209","unknown_210","unknown_211","unknown_212","unknown_213","unknown_214","unknown_215","unknown_216","unknown_217","unknown_218","unknown_219","unknown_220","unknown_221","unknown_222","unknown_223","unknown_224","unknown_225","unknown_226","unknown_227","unknown_228","unknown_229","unknown_230","unknown_231","unknown_232","unknown_233","unknown_234","unknown_235","unknown_236","unknown_237","unknown_238","unknown_239","unknown_240","unknown_241","unknown_242","unknown_243","unknown_244","unknown_245","unknown_246","unknown_247","unknown_248","unknown_249","unknown_250","unknown_251","unknown_252","unknown_253","unknown_254","unknown_255","unknown_256","unknown_257","unknown_258","unknown_259","unknown_260","unknown_261","unknown_262","unknown_263","unknown_264","unknown_265","unknown_266","unknown_267","unknown_268","unknown_269","unknown_270","unknown_271","unknown_272","unknown_273","unknown_274","unknown_275","unknown_276","unknown_277","unknown_278","unknown_279","unknown_280","unknown_281","unknown_282","unknown_283","unknown_284","unknown_285","unknown_286","unknown_287","unknown_288","unknown_289","unknown_290","unknown_291","unknown_292","unknown_293","unknown_294","unknown_295","unknown_296","unknown_297","unknown_298","unknown_299","unknown_300","unknown_301","unknown_302","unknown_303","unknown_304","unknown_305","unknown_306","unknown_307","unknown_308","unknown_309","unknown_310","unknown_311","unknown_312","unknown_313","unknown_314","unknown_315","unknown_316","unknown_317","unknown_318","unknown_319","unknown_320","unknown_321","unknown_322","unknown_323","unknown_324","unknown_325","unknown_326","unknown_327","unknown_328","unknown_329","unknown_330","unknown_331"
"1642","森ナーガーライダー","225","2","3","2","3","0","1","2","6623","14","23","52","192","180","0","3","35","0","0","1300","4","7","50","90","10000","22","190","75","30","1","1100","0","26","1","730","0","27","1","1100","0","17","1","610","0","8","1","550","0","38","1","440","0","63","1","730","0","64","1","1100","0","66","1","100","0","-1","1","100","0","578","1","587","1","588","1","623","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","390","820","820","690","100","100","100","100","100","100","200","200","0","0","0","0","0","100","0","100","0","100","0","0","0","28000","1800","40","40","38","19","16","0","74","330","11","18","0","80","44","80","36","36","31","31","50","35","0","66","100","33","90","20","100","10","10","99","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1643","生命の精霊","247","3","2","2","0","0","1","4","6569","21","28","51","150","220","0","20","32","0","20","1800","5","7","100","100","6700","21","170","75","21","1","1000","0","28","1","670","0","36","1","1000","0","6","1","560","0","10","1","500","0","37","1","400","0","56","1","1000","0","57","1","670","0","66","1","100","0","79","1","230","0","521","1","518","100","554","1","594","1","675","1","-1","0","-1","0","-1","0","-1","0","-1","0","1000","100","1000","1000","1000","1000","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","2200","36","22","34","11","28","0","70","350","12","16","0","100","40","70","50","80","40","52","0","0","0","0","90","1","90","0","100","66","66","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1644","腐乱死体","205","2","3","30","2","0","1","0","6429","19","20","51","120","160","0","0","30","0","0","1500","2","7","60","100","6700","21","170","75","30","1","1000","0","32","1","670","0","41","1","130","0","7","1","560","0","8","1","500","0","12","1","160","0","66","1","100","0","29","1","500","0","-1","1","100","0","-1","1","100","0","515","1","519","1","523","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","700","700","100","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","1200","30","36","42","45","38","0","90","300","11","12","0","-50","68","65","60","100","25","55","10","90","25","0","100","30","90","75","100","10","55","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1645","食い意地ゾンビ","204","0","1","2","3","0","1","0","6294","11","20","51","120","160","0","4","30","0","0","1500","1","7","75","100","6700","21","170","75","25","1","1000","0","22","1","670","0","39","1","1000","0","16","1","560","0","4","1","500","0","42","1","400","0","58","1","670","0","66","1","100","0","79","1","230","0","70","1","230","0","527","1","541","1","518","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","400","840","100","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","1200","56","20","50","16","13","0","80","350","6","11","0","-100","73","70","65","70","25","60","10","90","25","0","90","30","90","50","100","10","55","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1646","憎悪の亡霊","206","2","4","2","2","0","1","0","6000","13","16","50","280","110","30","0","20","20","0","1500","2","7","50","100","4851","21","170","75","29","1","1200","0","24","1","800","0","41","1","1200","0","11","1","670","0","10","1","600","0","12","1","190","0","61","1","800","0","66","1","100","0","68","1","1200","0","-1","1","100","0","527","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","400","400","100","100","100","100","100","100","200","70","0","0","0","0","0","26500","0","26500","0","100","0","6800","0","12480","4800","10","15","18","60","80","15","40","420","7","9","18","-50","97","20","98","14","12","52","0","0","0","0","100","1","90","0","100","100","25","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1647","休めぬ兵士","201","0","4","6","3","0","1","0","6923","12","17","51","320","130","2","3","30","0","0","1500","1","7","75","100","6700","21","170","75","20","1","1000","0","23","1","670","0","19","1","1000","0","7","1","560","0","3","1","500","0","42","1","400","0","54","1","1000","0","66","1","100","0","68","1","1000","0","-1","1","100","0","509","1","513","1","511","1","512","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","400","700","100","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","28800","6000","70","26","43","15","16","0","70","150","9","12","0","-100","83","85","85","80","25","90","50","0","30","30","90","30","90","80","100","10","30","99","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1648","休めぬ将校","202","0","0","8","3","0","1","0","6667","7","10","51","400","80","3","0","30","1","19","1500","1","7","80","100","6700","21","170","75","18","1","1000","0","26","1","670","0","41","1","40","0","0","1","560","0","3","1","500","0","42","1","400","0","55","1","1000","0","63","1","670","0","66","1","100","0","79","1","230","0","500","1","539","1","514","1","570","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","700","400","840","100","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","1200","80","38","60","15","16","0","60","150","7","10","0","-100","85","85","80","85","26","90","50","0","30","30","90","30","90","70","100","10","30","95","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1649","休めぬ将軍","203","0","3","24","0","0","1","0","6716","11","14","160","220","160","20","2","30","0","0","1500","1","8","50","100","6700","22","190","75","23","1","1000","0","32","1","670","0","27","1","1000","0","16","1","560","0","4","1","500","0","37","1","400","0","64","1","1000","0","66","1","100","0","68","1","1000","0","69","1","560","0","580","1","510","1","512","1","590","1","645","1","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","700","700","700","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","1200","100","20","130","16","10","0","100","370","7","9","0","-100","39","36","31","30","35","26","15","15","5","55","90","50","90","50","100","10","33","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1650","亡者の君主","209","0","4","6","0","0","1","0","4926","75","75","40","170","120","0","5","0","3","0","1600","1","8","100","100","2000","18","200","100","33","1","490","0","22","1","330","0","35","1","490","0","17","1","270","0","9","1","250","0","43","1","200","0","58","1","330","0","66","1","100","0","69","1","200","0","-1","1","100","0","541","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","390","690","980","820","100","100","100","100","100","100","200","85","0","0","0","0","0","33964","1","33964","1","100","0","12500","0","1000","300","80","38","100","37","20","25","80","440","30","35","39","-100","15","15","75","95","-5","30","5","5","0","30","100","6","100","0","100","100","50","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1651","堕落降神術師","214","0","4","2","0","0","1","1","5921","13","17","12","80","160","7","0","0","0","0","1500","2","7","50","100","1000","18","200","75","21","1","470","0","30","1","310","0","31","1","470","0","0","1","260","0","8","1","240","0","38","1","190","0","56","1","470","0","66","1","100","0","79","1","230","0","-1","1","100","0","571","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","700","400","700","100","100","100","100","100","100","200","70","0","0","0","0","0","31000","0","31000","0","100","0","15300","0","1000","250","10","12","14","25","70","34","20","400","22","22","25","-50","90","90","60","60","30","30","0","0","82","0","100","1","100","50","100","10","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1652","死体虫","237","0","4","2","2","0","1","3","6569","8","21","51","310","90","0","4","38","50","0","1500","1","7","50","100","6700","21","170","38","29","1","1000","0","24","1","670","0","44","1","1000","0","11","1","560","0","10","1","500","0","42","1","400","0","61","1","670","0","66","1","100","0","79","1","230","0","-1","1","100","0","604","1","543","1","612","1","526","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","700","840","1010","100","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","1200","23","30","30","17","13","0","85","455","6","16","0","-100","38","45","100","31","26","26","0","0","100","0","90","95","90","0","100","10","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1653","死体蟻","232","0","3","30","0","0","1","4","7000","14","22","46","350","100","2","0","7","0","0","1600","2","7","80","100","3500","11","90","25","18","1","450","0","28","1","300","0","27","1","450","0","2","1","250","0","8","1","230","0","42","1","180","0","55","1","450","0","57","1","300","0","64","1","450","0","66","1","100","0","605","1","602","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","500","500","740","100","100","100","100","100","100","200","50","0","0","0","0","0","10000","0","10000","0","100","0","3600","0","15000","9000","40","30","40","46","15","24","20","1000","8","13","11","-50","50","50","50","50","50","50","50","50","0","0","30","4","50","20","50","5","5","75","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1654","掃除屋マゴット","235","0","4","24","1","0","1","3","6522","9","22","48","190","170","0","0","13","0","0","1600","2","7","75","95","810","11","90","38","23","1","650","0","30","1","430","0","44","1","650","0","11","1","360","0","1","1","330","0","42","1","260","0","66","1","100","0","79","1","230","0","-1","1","100","0","-1","1","100","0","608","1","541","1","599","1","619","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","450","450","740","100","100","100","100","100","100","200","125","0","0","0","0","0","100","0","100","0","100","0","0","0","1900","480","80","2","36","10","7","0","36","310","6","14","0","-50","39","36","31","60","26","45","100","0","0","0","0","70","1","0","50","20","10","97","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1655","神聖トカゲ","274","2","0","2","2","0","1","4","10000","21","35","21","160","80","11","0","3","0","0","1500","5","5","12","74","850","20","610","52","41","1","190","0","4","1","140","0","7","1","110","0","28","1","80","0","3","1","60","0","35","1","30","0","57","1","80","0","66","1","100","0","-1","1","100","0","-1","1","100","0","598","1","553","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","1000","500","900","100","100","100","100","100","100","200","60","0","0","0","0","0","100","0","100","0","100","0","100","0","12000","6000","20","20","22","11","25","1","17","320","6","10","1","100","60","60","60","60","75","35","82","0","85","3","100","24","6","100","45","24","22","82","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
